Num,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost
-0.38105586,0.11229536,0.37319642,1.0605354,0.50902814,-0.4742706,0.5656982,-0.60005003,0.62865645,-0.18297711,0.6682219,-1.237304,0.8278832,5.2530518,-0.17848395,0.02510461,-1.3090004,-0.6178928,-0.9215921,-0.27642265,-0.43598938,-0.19819734,0
-0.38058832,0.39719766,0.395826,-0.119349085,0.50902814,0.4696439,0.5656982,0.61020356,0.62865645,-1.2170624,0.6682219,-2.8984396,0.8278832,-0.012344235,-0.09216775,-0.0051975055,0.016870124,-0.051805172,-0.00878612,4.8657827,-0.43598938,-0.19819734,0
-0.38012078,-7.327598,0.395826,-0.4398738,0.50902814,-1.4978819,0.5656982,1.3967323,0.62865645,6.458992,0.6682219,-0.40157735,0.8278832,0.32037953,0.19513437,-1.9003699,0.6097435,0.037931357,-0.9227315,-0.282859,-0.43598938,-0.19819734,0
-0.37965322,0.0110857235,0.395826,-1.9775795,0.50902814,-0.18023276,0.5656982,-0.56254345,0.62865645,-0.23307393,0.6682219,0.799478,0.8278832,-0.5447037,1.0415596,-0.023500603,-0.61728066,0.38360173,0.93968767,-0.28504506,-0.43598938,-0.19819734,0
-0.37918568,0.1555501,0.37319642,-0.7657344,0.50902814,-1.0636795,0.5656982,-3.0756545,0.62865645,1.1413174,0.6682219,1.5531524,0.8278832,0.8497703,0.4050647,0.009111786,-1.3262923,0.49401304,0.9177318,-0.27642265,-0.43598938,-0.19819734,0
-0.3787181,-0.11393888,0.395826,-0.4078974,0.50902814,-0.42828164,0.5845706,-0.6720186,0.62865645,0.31406653,0.6682219,-0.0743564,0.8278832,-0.01126683,-0.02857928,-0.004955305,0.012806666,0.019929972,-0.046824858,0.98973,-0.43598938,-0.19819734,0
-0.37825057,0.0180704,0.395826,0.72332966,0.50902814,0.50206405,0.5845706,0.10631185,0.62865645,0.026209738,0.6682219,-0.2646817,0.8278832,-0.011226732,-0.001238264,-0.0051975055,0.012423925,0.021063121,-0.009111441,-0.34320986,-0.43598938,-0.19819734,0
-0.377783,-0.007580357,0.395826,0.47643375,0.52827615,0.53007007,0.5656982,0.08951797,0.62865645,-0.02844922,0.6682219,-0.28178817,0.8278832,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3259673,-0.43598938,-0.19819734,0
-0.37731546,-0.18979445,0.395826,-0.32854325,0.50902814,-0.16931002,0.5845706,0.6052494,0.62865645,0.23626657,0.6682219,-0.9400152,0.8278832,-0.7168281,0.01593613,-0.019241422,0.51503915,-0.11845972,-0.24592021,-0.34964547,-0.43598938,-0.19819734,0
-0.3768479,-0.34762385,0.395826,-0.4269457,0.50902814,-1.0271316,0.5656982,0.86770004,0.62865645,0.2900042,0.6682219,-1.4481878,0.8278832,-0.011252525,0.16786325,-0.04283714,1.7680893,-0.6082334,-2.0179486,-0.30981663,-0.43598938,-0.19819734,0
-0.37638035,5.1140704,0.395826,0.46948892,0.50902814,0.87906975,0.5656982,-0.7720193,0.62865645,-1.5428714,0.6682219,-0.5040928,0.8278832,-0.0053950744,-0.04667641,2.9279912,-1.315253,0.019342497,1.6813874,-0.23015817,-0.43598938,-0.19819734,0
-0.3759128,0.028402751,0.395826,0.80660963,0.50902814,0.5190069,0.5656982,-0.63114667,0.62865645,-0.20390815,0.6682219,-2.2352948,0.8278832,3.4176352,-0.17522621,-0.0040309387,-2.7069514,-5.7299795,1.0953902,-0.29366672,-0.43598938,-0.19819734,0
-0.37544525,-0.54449886,0.37319642,1.1461694,0.50902814,0.10888774,0.5656982,1.4324205,0.62865645,0.1706919,0.6682219,0.3670956,0.8278832,0.68936276,2.1596522,-3.5574296,1.0905036,0.018252887,-1.6453998,-0.39700258,-0.43598938,-0.19819734,0
-0.37497768,-0.05880482,0.395826,0.37930295,0.50902814,-0.739265,0.5656982,0.4327052,0.62865645,0.12092983,0.6682219,0.21259321,0.8278832,-0.011226732,-0.012540402,-0.004129487,0.013330331,0.021063121,-0.009604086,-0.3259673,-0.43598938,-0.19819734,0
-0.37451014,0.48392987,0.395826,0.80355,0.50902814,0.88544226,0.5656982,-0.6353329,0.62865645,-0.34881586,0.6682219,1.3406465,0.8278832,1.3108696,-1.7147182,0.09229961,-3.0134356,1.3519614,2.8208747,-0.3162515,-0.43598938,-0.19819734,0
-0.37404257,-0.024053505,0.395826,0.88647884,0.50902814,0.7023831,0.5656982,-0.13605143,0.62865645,-0.13852929,0.6682219,0.15643816,0.81089836,-0.010801485,-0.001238264,-0.0051975055,0.012770751,0.021063121,-0.008725038,-0.27751678,-0.43598938,-0.19819734,0
-0.37357503,0.013489644,0.395826,0.7956724,0.50902814,0.715247,0.5656982,-0.16726844,0.62865645,-0.33149108,0.6682219,-0.13128807,0.8278832,-0.011327762,0.08779888,-0.008481172,0.012806666,0.021063121,-0.009174903,1.2330753,-0.43598938,-0.19819734,0
-0.37310746,-0.20928971,0.395826,-4.1097674,0.50902814,-4.109745,0.5468259,-2.0324244,0.62865645,0.5663455,0.6852175,-1.1015447,0.8278832,-2.0591152,0.4638876,-0.054053783,1.3813381,-0.35879987,-0.78065604,-0.3582679,-0.43598938,-0.19819734,0
-0.37263992,1.7026466,0.395826,-1.439,0.50902814,0.8638794,0.5656982,1.6741723,0.62865645,-3.2421908,0.6682219,-0.28442955,0.81089836,-0.02678096,-2.9312723,3.5795844,-1.5910374,0.12116001,1.9703008,-0.22797212,-0.43598938,-0.19819734,0
-0.37217236,-0.2011058,0.395826,-0.42311648,0.50902814,-0.5811795,0.5656982,-1.8427117,0.62865645,1.190556,0.6682219,-1.5788877,0.81089836,0.8105258,1.5345471,-0.02659447,-0.7795539,-1.630394,0.61520636,-0.26998702,-0.43598938,-0.19819734,0
-0.37170482,0.028542688,0.395826,0.42316744,0.50902814,1.1108273,0.5656982,2.093592,0.62865645,-0.6704292,0.6682219,-1.7292732,0.81089836,0.30394536,0.07803153,-0.003890511,0.088369496,0.011774066,0.07663197,3.4456546,-0.43598938,-0.19819734,0
-0.37123725,-0.15405749,0.37319642,-0.8539882,0.50902814,0.51185066,0.5656982,0.41144583,0.62865645,0.17232834,0.6682219,1.1256517,0.81089836,-1.8033031,0.024100866,-0.01373559,0.4514384,0.26231095,0.37992194,-0.29366672,-0.43598938,-0.19819734,0
-0.3707697,-0.23340896,0.395826,-0.51417094,0.50902814,0.47928032,0.5468259,0.22587633,0.62865645,0.16623032,0.6682219,0.7319377,0.81089836,-0.015578893,-0.0012373289,-0.0060385154,0.012676664,0.0235712,-0.0076922867,-0.28613693,-0.43598938,-0.19819734,0
-0.37030214,-0.089023724,0.395826,-0.25136983,0.50902814,0.336863,0.5656982,0.2683533,0.62865645,0.12761235,0.6682219,0.42600772,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.22797212,-0.43598938,-0.19819734,0
-0.3698346,-0.053895272,0.395826,-0.012147384,0.50902814,0.2766952,0.5656982,0.15753958,0.62865645,0.09194871,0.6682219,0.25137812,0.8278832,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.34964547,-0.42357272,-0.19819734,0
-0.36936703,0.2664197,0.395826,-0.08809653,0.50902814,-0.21095939,0.5656982,-0.4072737,0.62865645,0.017695582,0.6682219,-1.0724895,0.81089836,-0.014123943,-0.001238264,-0.0051975055,0.012508588,0.021063121,-0.010646503,0.63661104,-0.42357272,-0.19819734,0
-0.3688995,0.20627873,0.37319642,-2.2966957,0.50902814,-2.8036036,0.5656982,-0.35812166,0.62865645,-1.2738867,0.6682219,1.5452989,0.81089836,-3.5423357,-2.3118997,-0.13791338,2.4404988,4.731584,-1.0320596,-0.34211722,-0.42357272,-0.19819734,0
-0.36843193,4.0323405,0.37319642,-0.75422084,0.50902814,-3.3361833,0.5656982,-1.7566816,0.6090158,-5.265682,0.6682219,1.0118327,0.81089836,-0.0048129414,-4.528701,-0.22288485,0.030515093,0.005774435,-0.2035804,-0.19567153,-0.42357272,-0.19819734,0
-0.3679644,0.54195464,0.395826,-0.16511476,0.50902814,0.32737267,0.5656982,-1.2031006,0.62865645,-1.1166034,0.6682219,1.7075514,0.8278832,0.734729,-0.24234727,0.015471408,-1.7318829,0.900184,1.7781374,-0.3011957,-0.42357272,-0.19819734,0
-0.36749682,0.5869472,0.395826,3.0147498,0.50902814,3.043859,0.5656982,2.241084,0.62865645,-1.3054754,0.6682219,1.4938328,0.81089836,0.040156018,-0.094354995,-0.0034093275,0.012150658,0.031226845,0.007337697,-0.34964547,-0.42357272,-0.19819734,0
-0.36702928,-0.10714051,0.395826,0.775525,0.50902814,0.05446986,0.5656982,0.083590634,0.62865645,0.013202271,0.6682219,0.32997885,0.81089836,-0.005700489,-0.001238264,-0.0051975055,0.012806666,0.02367319,-0.009174926,-0.31734565,-0.42357272,-0.19819734,0
-0.36656174,-0.046861596,0.37319642,0.6039405,0.50902814,0.274275,0.5656982,0.09240396,0.62865645,0.027733788,0.6682219,0.4076022,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3248739,-0.42357272,-0.19819734,0
-0.36609417,-0.27577582,0.37319642,-0.42882082,0.50902814,0.013785986,0.5656982,0.54051834,0.62865645,0.15294042,0.6682219,-1.2653615,0.81089836,-0.34954825,0.021867389,-0.01560677,0.2292995,-0.10965279,-0.13881095,-0.18814327,-0.42357272,-0.19819734,0
-0.36562663,-0.33727807,0.395826,-0.31540096,0.50902814,-0.6023917,0.5656982,0.89678717,0.62865645,0.32765338,0.6682219,-1.344734,0.8278832,-0.67962456,0.11237087,-0.05128373,1.9351496,-0.6636338,-1.9920669,-0.2710804,-0.42357272,-0.19819734,0
-0.36515906,-0.28324094,0.395826,0.44326198,0.50902814,-0.8887538,0.5656982,0.30528656,0.62865645,0.3760699,0.6682219,-1.5909896,0.81089836,0.19447477,0.010172197,-0.008488508,0.26371706,-0.031172967,-0.39545554,-0.3259673,-0.42357272,-0.19819734,0
-0.36469153,0.5548777,0.395826,1.4591274,0.50902814,1.0810775,0.5656982,-0.49972177,0.62865645,-0.24694632,0.6682219,-1.8500988,0.8278832,1.4973284,0.0016901465,-0.02445025,-2.105363,-3.7833633,1.353902,-0.38085267,-0.42357272,-0.19819734,0
-0.36422396,-3.2724288,0.395826,0.0747076,0.50902814,-0.7073202,0.5656982,0.6641174,0.62865645,0.30094346,0.6852175,0.38312215,0.81089836,0.011502993,1.1432774,-0.4409864,0.1777505,-0.0009180661,-0.20709786,-0.3830387,-0.42357272,-0.19819734,0
-0.36375642,-0.04229382,0.395826,0.39436236,0.50902814,-0.87737507,0.5656982,0.43201718,0.62865645,0.18933587,0.6852175,0.116928816,0.81089836,-0.011226732,0.002877779,-0.008529556,0.017241292,0.021063121,-0.010375464,-0.4067184,-0.42357272,-0.19819734,0
-0.36328885,0.47736737,0.395826,-0.7629108,0.50902814,0.3241199,0.5845706,-0.8456769,0.62865645,-0.31658942,0.6852175,1.4026998,0.81089836,-0.300339,-1.7076759,0.08804211,-3.4084475,1.5261343,4.066102,-0.33349556,-0.42357272,-0.19819734,0
-0.3628213,-0.08728991,0.395826,0.85627615,0.50902814,0.68338114,0.5656982,-0.08523268,0.62865645,-0.09196118,0.6852175,0.8039674,0.81089836,-0.010700397,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.008763438,-0.36579615,-0.42357272,-0.19819734,0
-0.36235374,-0.048939954,0.395826,0.7900442,0.50902814,0.7534792,0.5656982,-0.108234495,0.6090158,-0.062416255,0.6682219,-0.3273598,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,0.70764637,-0.42357272,-0.19819734,0
-0.3618862,-0.13878782,0.395826,-1.3139963,0.50902814,-0.8113398,0.5656982,0.1437265,0.62865645,0.036932677,0.6682219,-0.28649724,0.81089836,-0.4105587,0.08192631,-0.02003856,0.43371406,-0.018040346,-0.21675107,-0.3259673,-0.42357272,-0.19819734,0
-0.36141863,7.8170877,0.395826,-1.2019782,0.50902814,-1.1460944,0.5656982,-3.6998303,0.6090158,-6.3425922,0.6682219,0.65315604,0.81089836,-0.011226732,-0.009243372,1.7298597,-1.0594368,0.033235956,1.0570492,-0.38947433,-0.42357272,-0.19819734,0
-0.3609511,0.6823676,0.395826,0.075890765,0.50902814,-0.11640898,0.5656982,-0.82463396,0.62865645,-1.9697123,0.6682219,-1.3435079,0.81089836,0.48721722,-1.7527788,0.018409973,-0.64994377,-1.1266904,0.45203272,-0.2129156,-0.42357272,-0.19819734,0
-0.36048353,-0.82209975,0.395826,3.7138731,0.50902814,4.566025,0.5656982,4.1637044,0.62865645,0.51415926,0.6682219,-1.9260895,0.81089836,0.17157471,-0.07669783,-0.0066607073,0.0027765324,-0.008704733,0.023452422,-0.30228686,-0.42357272,-0.19819734,0
-0.360016,-0.2632,0.395826,-0.5020027,0.50902814,0.85211885,0.5656982,0.4895493,0.6090158,0.10493651,0.6682219,1.12759,0.81089836,-1.5338036,0.0013074578,-0.016829504,0.31851146,0.21239416,0.32986483,-0.15584268,-0.42357272,-0.19819734,0
-0.35954842,-0.26039642,0.395826,-0.3241013,0.50902814,0.448905,0.5656982,0.14770953,0.6090158,0.15097176,0.6682219,0.96195334,0.81089836,-0.012011112,-8.6939355e-05,-0.005477792,0.011527761,0.026291642,-0.008151021,-0.24521619,-0.42357272,-0.19819734,0
-0.35908088,-0.117443986,0.395826,-0.30451655,0.50902814,0.30949,0.5656982,0.33177257,0.62865645,0.09515213,0.6682219,0.3676027,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.2764234,-0.42357272,-0.19819734,0
-0.3586133,-0.07344216,0.395826,-0.06253132,0.50902814,0.24120541,0.5656982,0.24233215,0.62865645,0.061717067,0.6682219,0.20095484,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.17199336,-0.41115606,-0.19819734,0
-0.35814577,0.38396508,0.395826,-0.015280145,0.50902814,-0.23221698,0.5656982,-0.56477356,0.62865645,-0.6144189,0.6852175,-1.122122,0.81089836,-0.014749186,0.08820838,-0.005328213,0.012494681,0.018970354,-0.009618852,1.0177803,-0.41115606,-0.19819734,0
-0.3576782,-0.3066083,0.395826,-0.34685963,0.50902814,-0.35797226,0.5656982,-0.3766288,0.62865645,0.82501733,0.6682219,-0.08241494,0.81089836,-0.011226732,-7.119914e-05,-0.005320326,0.013153737,0.018591514,-0.009174903,4.850724,-0.41115606,-0.19819734,0
-0.35721067,-0.18799095,0.395826,0.6869837,0.50902814,0.20586027,0.5656982,3.2839918,0.6090158,-1.5418314,0.6682219,-0.12815595,0.81089836,0.56008774,2.5295997,-3.5939171,1.0616351,0.021065006,-1.6248709,-0.29366672,-0.41115606,-0.19819734,0
-0.3567431,-0.062684916,0.395826,-2.685134,0.50902814,-0.5190393,0.5656982,-1.8477151,0.62865645,1.2363489,0.6852175,1.399814,0.81089836,-0.067247815,0.07109915,0.002953134,-1.2136804,0.5422325,1.6060491,-0.3905685,-0.41115606,-0.19819734,0
-0.35627556,1.5598547,0.395826,3.0193176,0.50902814,1.4787743,0.5656982,-1.7455733,0.62865645,-2.3864424,0.6682219,2.4288511,0.81089836,0.63919175,-0.54944324,0.025324661,-0.6260385,0.29144326,0.37875807,-0.36361012,-0.41115606,-0.19819734,0
-0.355808,-0.42169282,0.395826,-0.20697765,0.50902814,-0.5839931,0.5656982,-1.0633413,0.62865645,1.4145979,0.6852175,-0.41992465,0.81089836,-0.010066355,0.69955105,-0.010413374,-0.011734557,0.021063121,-0.00884075,-0.3011957,-0.41115606,5.045477,0
-0.35534045,0.00023076148,0.395826,-0.23251545,0.50902814,-0.5199983,0.5656982,-1.0029414,0.6090158,-0.051089462,0.6852175,-0.16455828,0.81089836,-0.011226732,0.007975849,-0.0051975055,0.012938897,0.021063121,-0.009174903,-0.4282113,-0.41115606,5.045477,0
-0.35487288,-0.04223527,0.395826,-0.5635192,0.50902814,-0.757032,0.5656982,-1.0139736,0.6090158,-0.01460953,0.6852175,-0.23538539,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012866483,0.021063121,-0.009174903,-0.38085267,-0.41115606,5.045477,0
-0.35440534,-0.02182353,0.395826,-0.5002163,0.50902814,-0.772427,0.5656982,-1.047266,0.62865645,-0.021552134,0.6852175,-0.19909164,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.4443612,-0.41115606,5.045477,0
-0.35393777,-0.17263922,0.395826,0.78677094,0.50902814,0.57354575,0.5656982,-0.46525168,0.62865645,0.3079062,0.6852175,-0.6490349,0.81089836,-0.005903671,-0.019321466,-0.0052213413,0.009658544,0.014800422,-0.0038470712,-0.30872324,-0.41115606,5.045477,0
-0.35347024,-0.06717225,0.395826,1.3096114,0.50902814,1.3817397,0.5656982,0.8879979,0.62865645,0.5372167,0.6852175,0.16242847,0.81089836,-0.011226732,0.11252017,-0.004985102,0.012608473,0.021063104,-0.008771655,-0.33240217,-0.41115606,5.045477,0
-0.3530027,0.13768195,0.395826,1.1303653,0.50902814,0.6923823,0.5656982,-0.047153696,0.62865645,0.012498062,0.6852175,1.2038596,0.81089836,-0.010468173,-0.02115759,-0.003145974,-0.0058751064,0.028459141,-0.014123082,-0.34102383,-0.41115606,5.045477,0
-0.35253513,0.09813357,0.395826,0.8209405,0.50902814,0.80189055,0.5656982,0.40468314,0.62865645,-0.32629034,0.6852175,-0.29471454,0.81089836,-0.014402881,-0.020585801,-0.00512347,0.014398879,0.021063374,-0.009682337,-0.31734487,-0.41115606,5.045477,0
-0.3520676,0.041982867,0.395826,-0.34905946,0.50902814,-0.6947895,0.5656982,-1.2025437,0.62865645,-0.21332557,0.6852175,-0.5220107,0.81089836,-0.011226732,-0.041446567,-0.0051975055,0.0036065518,0.01791382,-0.0091744345,-0.30763134,-0.41115606,5.045477,0
-0.35160002,-0.089359894,0.395826,-1.2449442,0.50902814,-0.92874753,0.5656982,-1.2383534,0.62865645,0.034974203,0.6852175,0.4105394,0.79391354,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.34211722,-0.41115606,5.045477,0
-0.35113248,-0.09903456,0.395826,-0.7897095,0.50902814,-0.74893576,0.5656982,-1.2146149,0.62865645,0.034484558,0.6852175,0.36623484,0.81089836,-0.011023334,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.2764234,-0.41115606,5.045477,0
-0.3506649,-0.063089244,0.395826,-0.6464419,0.50902814,-0.86407787,0.5656982,-1.2036928,0.62865645,0.04315443,0.6852175,0.39325574,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.34211722,-0.41115606,5.045477,0
-0.35019737,-0.060072787,0.395826,-0.8819879,0.50902814,-0.8935429,0.5656982,-1.2229129,0.62865645,0.015014436,0.6852175,0.37368196,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.35717374,-0.41115606,-0.19819734,0
-0.3497298,0.06859853,0.395826,3.1810162,0.50902814,3.4873884,0.5656982,3.2160842,0.62865645,-0.04707847,0.6852175,0.91798484,0.81089836,-0.011942077,-0.049348675,-0.005154185,0.037375327,0.025199478,0.021260137,-0.38085267,-0.41115606,5.045477,0
-0.34926227,-0.2564917,0.395826,2.490114,0.50902814,3.2026937,0.5656982,3.3224072,0.62865645,-0.059404463,0.6852175,-0.7249462,0.81089836,-0.022048464,-0.001238264,-0.0051975055,0.0121685015,0.021063121,-0.010171666,-0.26136613,-0.41115606,5.045477,0
-0.3487947,-0.11074275,0.395826,2.3033724,0.50902814,2.8878336,0.5656982,2.8427868,0.62865645,-0.10650755,0.6852175,-0.25870854,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012604357,0.021063121,-0.0094107855,-0.39700258,-0.41115606,-0.19819734,0
-0.34832716,-0.082573324,0.4184556,2.2462008,0.50902814,3.083251,0.5845706,2.7170427,0.62865645,-0.17649007,0.6852175,-0.15250647,0.81089836,-0.013146746,-0.001238264,-0.0051975055,0.012564095,0.021063121,-0.009174903,-0.33349556,-0.41115606,-0.19819734,0
-0.3478596,-0.0884339,0.395826,2.3020334,0.50902814,2.7438536,0.5656982,2.5606062,0.62865645,-0.22849613,0.6852175,-0.1983728,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012145165,0.021063121,-0.009174903,-0.308724,-0.41115606,-0.19819734,0
-0.34739205,-0.08063939,0.395826,2.1292408,0.50902814,3.1314952,0.5656982,2.9689746,0.62865645,-0.20578982,0.6852175,-0.26748377,0.81089836,-0.013036169,-0.001238264,-0.0051975055,0.013149919,0.021063121,-0.008689625,-0.38194606,-0.41115606,-0.19819734,0
-0.34692448,0.1957461,0.395826,0.023276925,0.52827615,0.04656848,0.5656982,0.11427932,0.6482971,-0.058047198,0.6852175,0.61112,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3259673,-0.41115606,-0.19819734,0
-0.34645694,0.15096848,0.395826,0.1044106,0.52827615,0.24172862,0.5656982,0.1523678,0.6482971,-0.049198076,0.6852175,0.40378335,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.34102383,-0.41115606,-0.19819734,0
-0.34598938,0.0860894,0.395826,0.2270116,0.50902814,0.3230043,0.5845706,0.15810297,0.62865645,0.053898018,0.6852175,0.3601674,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.30872324,-0.41115606,-0.19819734,0
-0.34552184,0.07420225,0.395826,0.26481804,0.52827615,0.31557044,0.5845706,0.15708683,0.62865645,0.05446153,0.6852175,0.27543497,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.25274447,-0.41115606,-0.19819734,0
-0.34505427,0.059953876,0.395826,0.31383473,0.50902814,0.31647104,0.5656982,0.13261779,0.6482971,0.06554035,0.6852175,0.24133646,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.22044386,-0.41115606,-0.19819734,0
-0.34458673,0.114930585,0.4184556,0.32942167,0.52827615,0.29897124,0.5656982,0.1116032,0.6482971,0.05625106,0.6852175,0.28245682,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.30119497,-0.41115606,-0.19819734,0
-0.34411916,0.05369895,0.4184556,0.33532646,0.52827615,0.3522401,0.5845706,0.092362635,0.62865645,0.06939861,0.6852175,0.4800065,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.3259673,-0.41115606,-0.19819734,0
-0.34365162,0.06743087,0.4184556,0.3087875,0.50902814,0.33305225,0.5656982,0.09649686,0.62865645,0.03891919,0.6852175,0.29176277,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.2516503,-0.41115606,-0.19819734,0
-0.34318405,0.1879336,0.395826,0.85508496,0.52827615,0.56338644,0.5656982,-0.26909313,0.6482971,-0.08105112,0.6852175,0.6523602,0.81089836,-0.0028427094,-0.00487474,-0.0051442217,0.0076245912,0.021063121,-0.00895979,2.0071936,-0.41115606,-0.19819734,0
-0.34271652,0.18052855,0.395826,0.7053744,0.50902814,0.62609744,0.5656982,-0.0064371373,0.6482971,-0.01803247,0.6852175,0.3659346,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.02107932,-0.009174903,-0.364702,-0.41115606,-0.19819734,0
-0.34224895,0.18686312,0.395826,0.61116695,0.52827615,0.6269367,0.5656982,0.016756605,0.62865645,-0.015115293,0.6852175,0.38823822,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.18814403,-0.41115606,-0.19819734,0
-0.3417814,-0.24370843,0.395826,-0.28899038,0.52827615,-0.20118448,0.5656982,0.75059325,0.6482971,0.2658264,0.6852175,-1.0387768,0.81089836,-1.169145,0.22229949,-0.04788409,1.0943978,-0.28070292,-0.76205266,-0.37332365,-0.41115606,-0.19819734,0
-0.34131384,-0.34129325,0.395826,0.7950126,0.50902814,-0.8471407,0.5656982,0.702438,0.6482971,0.3443681,0.6852175,-1.1786917,0.81089836,0.60658723,0.12285885,-0.02985832,1.266557,-0.3815283,-1.8242509,-0.34855208,-0.41115606,-0.19819734,0
-0.3408463,1.1019062,0.395826,0.64041805,0.50902814,0.7665887,0.5656982,0.091234796,0.62865645,-0.26692882,0.6852175,-0.6079241,0.81089836,-0.004054204,-0.08136758,3.561921,-1.6697844,0.021063121,2.095658,-0.18170765,-0.41115606,-0.19819734,0
-0.34037873,-0.072111234,0.4184556,-1.0514594,0.50902814,-0.15933733,0.5656982,0.7193645,0.6482971,-0.31414363,0.6852175,1.5218952,0.81089836,-3.0693083,-1.613108,-0.087409645,1.3984407,3.38112,-0.019372337,-0.39056772,-0.41115606,-0.19819734,0
-0.3399112,-0.7104622,0.4184556,0.7290217,0.52827615,-0.40018842,0.5656982,1.1360804,0.6482971,0.26168177,0.6852175,0.433211,0.81089836,0.6674765,2.8678286,-3.426877,1.0595912,0.017685391,-1.5960312,-0.3507381,-0.41115606,-0.19819734,0
-0.33944365,0.042256594,0.4184556,0.6176298,0.52827615,-0.68175715,0.5656982,0.32996845,0.62865645,0.100982,0.6852175,0.091585524,0.81089836,-0.011226732,-0.001238264,-0.00545059,0.012806666,0.021063121,-0.009174903,-0.3022876,-0.41115606,-0.19819734,0
-0.3389761,0.068532646,0.4184556,0.56834745,0.50902814,0.35738328,0.5656982,-0.48289686,0.62865645,-0.06045463,0.6852175,1.042811,0.81089836,0.14815368,-0.026810696,-0.0025420755,-0.16165,0.056217987,0.079018235,-0.18061501,-0.41115606,-0.19819734,0
-0.33850855,-0.037852935,0.395826,0.87352246,0.50902814,0.7308845,0.5656982,-0.07048924,0.62865645,-0.13428156,0.6852175,0.19080345,0.81089836,-0.011226732,-0.001238264,-0.0051975055,0.012806666,0.021063121,-0.009174903,-0.40562502,-0.41115606,-0.19819734,0
-0.33804098,-0.024190795,0.395826,0.8934791,0.52827615,0.6666416,0.5468259,-0.2116666,0.6482971,0.119349055,0.6852175,0.5520618,0.81089836,-0.011226732,-0.17386684,-0.0051975055,0.020959053,-0.09812215,-0.0059631434,1.1598524,-0.41115606,-0.19819734,0
-0.33757344,0.07142876,0.4184556,-2.8673506,0.50902814,-3.0603826,0.5656982,0.11733641,0.6482971,-0.015545095,0.6852175,-1.4017727,0.81089836,-0.043436244,0.2362256,-0.088734046,3.1819527,-1.0754552,-4.0019145,-0.28504506,-0.41115606,-0.19819734,0
-0.33710587,-0.7632581,0.4184556,-1.1652784,0.50902814,-1.5374924,0.5656982,-2.699853,0.6482971,-1.1597028,0.6852175,-0.58843577,0.79391354,-0.0052116374,-0.8936792,3.1016767,-1.7591535,0.016822934,1.7435727,-0.21935047,-0.41115606,-0.19819734,0
-0.33663833,-0.5810799,0.395826,0.08426436,0.52827615,0.20826383,0.5656982,-1.053197,0.62865645,1.3525116,0.6852175,-1.6123219,0.79391354,1.1752708,2.404188,-0.033158246,-0.82738113,-1.846347,0.25637233,-0.23550038,-0.41115606,-0.19819734,0
